"Path","Name","Extension","Size_KB","LastWriteTime"
"docs\Product Integration Documentation\Teamcenter AI Chat\030_Tenant Onboarding\add_group_to_policy.PNG","add_group_to_policy.PNG",".PNG","500.56","12/9/2025 1:13:36 PM"
"docs\Product Integration Documentation\Teamcenter AI Chat\030_Tenant Onboarding\add_group_to_user.PNG","add_group_to_user.PNG",".PNG","458.38","12/9/2025 1:13:36 PM"
"docs\Product Integration Documentation\Teamcenter AI Chat\030_Tenant Onboarding\add_policy_definition.PNG","add_policy_definition.PNG",".PNG","457.53","12/9/2025 1:13:36 PM"
"docs\Product Integration Documentation\Teamcenter AI Chat\030_Tenant Onboarding\create_group.PNG","create_group.PNG",".PNG","194.23","12/9/2025 1:13:36 PM"
"docs\Product Integration Documentation\Teamcenter AI Chat\030_Tenant Onboarding\policy_create.PNG","policy_create.PNG",".PNG","297.54","12/9/2025 1:13:36 PM"
"docs\Product Integration Documentation\Teamcenter AI Chat\030_Tenant Onboarding\020_AZURE\010_Visual Part Search Parameter.md","010_Visual Part Search Parameter.md",".md","0.46","12/9/2025 1:13:36 PM"
"docs\Product Integration Documentation\Teamcenter AI Chat\040_Tenant Post-Deployment Steps\image_103.png","image_103.png",".png","99.59","12/9/2025 1:13:36 PM"
"docs\Product Integration Documentation\Teamcenter AI Chat\040_Tenant Post-Deployment Steps\image_104.png","image_104.png",".png","47.55","12/9/2025 1:13:36 PM"
"docs\Product Integration Documentation\Teamcenter AI Chat\040_Tenant Post-Deployment Steps\image_105.png","image_105.png",".png","52.06","12/9/2025 1:13:36 PM"
"docs\Product Integration Documentation\Teamcenter AI Chat\040_Tenant Post-Deployment Steps\image_106.png","image_106.png",".png","115.86","12/9/2025 1:13:36 PM"
"docs\Product Integration Documentation\Teamcenter AI Chat\040_Tenant Post-Deployment Steps\image_107.png","image_107.png",".png","152.17","12/9/2025 1:13:36 PM"
"docs\Product Integration Documentation\Teamcenter AI Chat\040_Tenant Post-Deployment Steps\image_108.png","image_108.png",".png","64.05","12/9/2025 1:13:36 PM"
"docs\Product Integration Documentation\Teamcenter AI Chat\040_Tenant Post-Deployment Steps\image_109.png","image_109.png",".png","59.62","12/9/2025 1:13:36 PM"
"docs\Product Integration Documentation\Teamcenter AI Chat\040_Tenant Post-Deployment Steps\image_110.png","image_110.png",".png","154.51","12/9/2025 1:13:36 PM"
"docs\Product Integration Documentation\Teamcenter AI Chat\040_Tenant Post-Deployment Steps\image_111.png","image_111.png",".png","117.09","12/9/2025 1:13:36 PM"
"docs\Product Integration Documentation\Teamcenter AI Chat\040_Tenant Post-Deployment Steps\image_112.png","image_112.png",".png","17.36","12/9/2025 1:13:36 PM"
"docs\Product Integration Documentation\Teamcenter AI Chat\040_Tenant Post-Deployment Steps\image_113.png","image_113.png",".png","46.42","12/9/2025 1:13:36 PM"
"docs\Product Integration Documentation\Teamcenter AI Chat\040_Tenant Post-Deployment Steps\image_114.png","image_114.png",".png","105.68","12/9/2025 1:13:36 PM"
"docs\Product Integration Documentation\Teamcenter AI Chat\040_Tenant Post-Deployment Steps\image_119.png","image_119.png",".png","116","12/9/2025 1:13:36 PM"
"docs\Product Integration Documentation\Teamcenter AI Chat\040_Tenant Post-Deployment Steps\image_120.png","image_120.png",".png","93.62","12/9/2025 1:13:36 PM"
"docs\Product Integration Documentation\Teamcenter AI Chat\040_Tenant Post-Deployment Steps\image_121.png","image_121.png",".png","65.1","12/9/2025 1:13:36 PM"
"docs\Product Integration Documentation\Teamcenter AI Chat\040_Tenant Post-Deployment Steps\image_125.png","image_125.png",".png","65.96","12/9/2025 1:13:36 PM"
"docs\Product Integration Documentation\Teamcenter AI Chat\040_Tenant Post-Deployment Steps\image_126.png","image_126.png",".png","15.62","12/9/2025 1:13:36 PM"
"docs\Product Integration Documentation\Teamcenter AI Chat\040_Tenant Post-Deployment Steps\image_145.png","image_145.png",".png","106.47","12/9/2025 1:13:36 PM"
"docs\Product Integration Documentation\Teamcenter AI Chat\040_Tenant Post-Deployment Steps\image_146.png","image_146.png",".png","131.17","12/9/2025 1:13:36 PM"
"docs\Product Integration Documentation\Teamcenter AI Chat\040_Tenant Post-Deployment Steps\image_147.png","image_147.png",".png","320.3","12/9/2025 1:13:36 PM"
"docs\Product Integration Documentation\Teamcenter AI Chat\040_Tenant Post-Deployment Steps\image_148.png","image_148.png",".png","132.73","12/9/2025 1:13:36 PM"
"docs\Product Integration Documentation\Teamcenter AI Chat\040_Tenant Post-Deployment Steps\010_AP-SOUTHEAST-2 AWS\010_AP Southeast-2.md","010_AP Southeast-2.md",".md","0.96","12/9/2025 1:13:36 PM"
"docs\Product Integration Documentation\Teamcenter AI Chat\040_Tenant Post-Deployment Steps\010_AP-SOUTHEAST-2 AWS\image150.png","image150.png",".png","118.38","12/9/2025 1:13:36 PM"
"docs\Product Integration Documentation\Teamcenter AI Chat\040_Tenant Post-Deployment Steps\010_AP-SOUTHEAST-2 AWS\image151.png","image151.png",".png","76.32","12/9/2025 1:13:36 PM"
"docs\Product Integration Documentation\Teamcenter AI Chat\040_Tenant Post-Deployment Steps\010_AP-SOUTHEAST-2 AWS\image152.png","image152.png",".png","72.4","12/9/2025 1:13:36 PM"
"docs\Product Integration Documentation\Teamcenter AI Chat\040_Tenant Post-Deployment Steps\010_AP-SOUTHEAST-2 AWS\image153.png","image153.png",".png","109.12","12/9/2025 1:13:36 PM"
"docs\Product Integration Documentation\Teamcenter AI Chat\040_Tenant Post-Deployment Steps\020_TC AI Chat\010_TC AI Chat.md","010_TC AI Chat.md",".md","6.81","2/13/2026 12:28:15 PM"
"docs\Product Integration Documentation\Teamcenter AI Chat\040_Tenant Post-Deployment Steps\030_Natural Language Search\020_ Natural Language Search.md","020_ Natural Language Search.md",".md","3.84","12/9/2025 1:13:36 PM"
"docs\Product Integration Documentation\Teamcenter AI Chat\040_Tenant Post-Deployment Steps\030_Natural Language Search\image_201.png","image_201.png",".png","574.42","12/9/2025 1:13:36 PM"
"docs\Product Integration Documentation\Teamcenter AI Chat\040_Tenant Post-Deployment Steps\030_Natural Language Search\image_202.png","image_202.png",".png","344.29","12/9/2025 1:13:36 PM"
"docs\Product Integration Documentation\Teamcenter AI Chat\040_Tenant Post-Deployment Steps\040_AZURE\image_115.png","image_115.png",".png","177.94","12/9/2025 1:13:36 PM"
"docs\Product Integration Documentation\Teamcenter AI Chat\040_Tenant Post-Deployment Steps\040_AZURE\image_116.png","image_116.png",".png","55.22","12/9/2025 1:13:36 PM"
"docs\Product Integration Documentation\Teamcenter AI Chat\040_Tenant Post-Deployment Steps\040_AZURE\image_117.png","image_117.png",".png","67.26","12/9/2025 1:13:36 PM"
"docs\Product Integration Documentation\Teamcenter AI Chat\040_Tenant Post-Deployment Steps\040_AZURE\image_122.png","image_122.png",".png","82.39","12/9/2025 1:13:36 PM"
"docs\Product Integration Documentation\Teamcenter AI Chat\040_Tenant Post-Deployment Steps\040_AZURE\image_123.png","image_123.png",".png","81","12/9/2025 1:13:36 PM"
"docs\Product Integration Documentation\Teamcenter AI Chat\040_Tenant Post-Deployment Steps\040_AZURE\image_124.png","image_124.png",".png","161.66","12/9/2025 1:13:36 PM"
"docs\Product Integration Documentation\Teamcenter AI Chat\040_Tenant Post-Deployment Steps\040_AZURE\020_Visual Part Search\020_Visual Part Search.md","020_Visual Part Search.md",".md","2.51","1/20/2026 5:40:21 PM"
"docs\Product Integration Documentation\Teamcenter AI Chat\050_Maintenance\010_Credentials Rotation\image_501.png","image_501.png",".png","20.12","1/20/2026 5:40:21 PM"
"docs\Product Integration Documentation\Teamcenter AI Chat\050_Maintenance\010_Credentials Rotation\image_502.png","image_502.png",".png","47.95","1/20/2026 5:40:21 PM"
"docs\Product Integration Documentation\Teamcenter AI Chat\050_Maintenance\010_Credentials Rotation\image_503.png","image_503.png",".png","67.48","1/20/2026 5:40:21 PM"
"docs\Product Integration Documentation\Teamcenter AI Chat\050_Maintenance\010_Credentials Rotation\image_504.png","image_504.png",".png","70.73","1/20/2026 5:40:21 PM"
"docs\Product Integration Documentation\Teamcenter AI Chat\050_Maintenance\010_Credentials Rotation\010_AWS\010_IAM User credentials.md","010_IAM User credentials.md",".md","2.66","1/20/2026 5:40:21 PM"
"docs\Product Integration Documentation\Teamcenter AI Chat\050_Maintenance\010_Credentials Rotation\020_AZURE\010_API Key Rotation Operation.md","010_API Key Rotation Operation.md",".md","1.2","12/9/2025 1:13:36 PM"
"docs\Product Integration Documentation\Teamcenter for Microsoft Teams\000_Provisioning Teamcenter.md","000_Provisioning Teamcenter.md",".md","1.53","12/9/2025 1:13:36 PM"
"docs\Product Integration Documentation\Teamcenter for Microsoft Teams\001_Deployment & Installation details.md","001_Deployment & Installation details.md",".md","9.13","12/9/2025 1:13:36 PM"
"docs\Product Integration Documentation\Teamcenter for Microsoft Teams\001_img_controlplaneDB.png","001_img_controlplaneDB.png",".png","179.09","12/9/2025 1:13:36 PM"
"docs\Product Integration Documentation\Teamcenter for Microsoft Teams\002_img_add_entity.png","002_img_add_entity.png",".png","217.41","12/9/2025 1:13:36 PM"
"docs\Product Integration Documentation\Teamcenter for Microsoft Teams\003_img_vault_login.png","003_img_vault_login.png",".png","97.29","12/9/2025 1:13:36 PM"
"docs\Product Integration Documentation\Teamcenter for Microsoft Teams\004_img_vault_client_id.png","004_img_vault_client_id.png",".png","115.46","12/9/2025 1:13:36 PM"
"docs\Product Integration Documentation\Teamcenter for Microsoft Teams\005_img_validation_1.png","005_img_validation_1.png",".png","224.82","12/9/2025 1:13:36 PM"
"docs\Product Integration Documentation\Teamcenter for Microsoft Teams\005_img_validation.png","005_img_validation.png",".png","124.31","12/9/2025 1:13:36 PM"
"docs\Product Integration Documentation\Teamcenter Integration for Power BI software\000_Introduction\Introduction.md","Introduction.md",".md","1.2","12/9/2025 1:13:36 PM"
"docs\Product Integration Documentation\Teamcenter Integration for Power BI software\000_Introduction\TcX_PowerBI_Integration_Architecture.png","TcX_PowerBI_Integration_Architecture.png",".png","226.18","12/9/2025 1:13:36 PM"
"docs\Product Integration Documentation\Teamcenter Integration for Power BI software\010_Pre-requisites\000_Prepare Pipeline Inputs\010_Azure Application Registration.md","010_Azure Application Registration.md",".md","4.5","12/9/2025 1:13:36 PM"
"docs\Product Integration Documentation\Teamcenter Integration for Power BI software\010_Pre-requisites\000_Prepare Pipeline Inputs\020_API Permissions - Azure Application.md","020_API Permissions - Azure Application.md",".md","3.04","1/20/2026 5:40:21 PM"
"docs\Product Integration Documentation\Teamcenter Integration for Power BI software\010_Pre-requisites\000_Prepare Pipeline Inputs\030_Users & Groups configuration in Azure.md","030_Users & Groups configuration in Azure.md",".md","1.74","12/9/2025 1:13:36 PM"
"docs\Product Integration Documentation\Teamcenter Integration for Power BI software\010_Pre-requisites\000_Prepare Pipeline Inputs\040_Power BI License requirements.md","040_Power BI License requirements.md",".md","1.15","12/9/2025 1:13:36 PM"
"docs\Product Integration Documentation\Teamcenter Integration for Power BI software\010_Pre-requisites\000_Prepare Pipeline Inputs\050_Power BI Admin portal.md","050_Power BI Admin portal.md",".md","2.49","12/9/2025 1:13:36 PM"
"docs\Product Integration Documentation\Teamcenter Integration for Power BI software\010_Pre-requisites\000_Prepare Pipeline Inputs\Access_App_Registrations.png","Access_App_Registrations.png",".png","75.37","12/9/2025 1:13:36 PM"
"docs\Product Integration Documentation\Teamcenter Integration for Power BI software\010_Pre-requisites\000_Prepare Pipeline Inputs\Add_Users_Groups_to_EnterpriseApplication.png","Add_Users_Groups_to_EnterpriseApplication.png",".png","71.61","12/9/2025 1:13:36 PM"
"docs\Product Integration Documentation\Teamcenter Integration for Power BI software\010_Pre-requisites\000_Prepare Pipeline Inputs\API_Permission.png","API_Permission.png",".png","87.44","12/9/2025 1:13:36 PM"
"docs\Product Integration Documentation\Teamcenter Integration for Power BI software\010_Pre-requisites\000_Prepare Pipeline Inputs\API_Permissions_Granted.png","API_Permissions_Granted.png",".png","41.56","1/20/2026 5:40:21 PM"
"docs\Product Integration Documentation\Teamcenter Integration for Power BI software\010_Pre-requisites\000_Prepare Pipeline Inputs\Assign.png","Assign.png",".png","14.96","12/9/2025 1:13:36 PM"
"docs\Product Integration Documentation\Teamcenter Integration for Power BI software\010_Pre-requisites\000_Prepare Pipeline Inputs\Azure_Application_Details.png","Azure_Application_Details.png",".png","98.22","12/9/2025 1:13:36 PM"
"docs\Product Integration Documentation\Teamcenter Integration for Power BI software\010_Pre-requisites\000_Prepare Pipeline Inputs\Azure_Portal_HomePage.png","Azure_Portal_HomePage.png",".png","77.75","12/9/2025 1:13:36 PM"
"docs\Product Integration Documentation\Teamcenter Integration for Power BI software\010_Pre-requisites\000_Prepare Pipeline Inputs\Click_Add_users_group.png","Click_Add_users_group.png",".png","52.29","12/9/2025 1:13:36 PM"
"docs\Product Integration Documentation\Teamcenter Integration for Power BI software\010_Pre-requisites\000_Prepare Pipeline Inputs\Client_Secret.png","Client_Secret.png",".png","97.85","12/9/2025 1:13:36 PM"
"docs\Product Integration Documentation\Teamcenter Integration for Power BI software\010_Pre-requisites\000_Prepare Pipeline Inputs\Fill_Application_Details.png","Fill_Application_Details.png",".png","61.71","12/9/2025 1:13:36 PM"
"docs\Product Integration Documentation\Teamcenter Integration for Power BI software\010_Pre-requisites\000_Prepare Pipeline Inputs\Microsoft_PowerBI_service_API.png","Microsoft_PowerBI_service_API.png",".png","36.48","1/20/2026 5:40:21 PM"
"docs\Product Integration Documentation\Teamcenter Integration for Power BI software\010_Pre-requisites\000_Prepare Pipeline Inputs\Navigate_to_EnterpriseApplication.png","Navigate_to_EnterpriseApplication.png",".png","81.7","12/9/2025 1:13:36 PM"
"docs\Product Integration Documentation\Teamcenter Integration for Power BI software\010_Pre-requisites\000_Prepare Pipeline Inputs\Navigate_Users_Groups.png","Navigate_Users_Groups.png",".png","76.2","12/9/2025 1:13:36 PM"
"docs\Product Integration Documentation\Teamcenter Integration for Power BI software\010_Pre-requisites\000_Prepare Pipeline Inputs\New_Registration.png","New_Registration.png",".png","51.17","12/9/2025 1:13:36 PM"
"docs\Product Integration Documentation\Teamcenter Integration for Power BI software\010_Pre-requisites\000_Prepare Pipeline Inputs\PowerBI_Admin_Portal.png","PowerBI_Admin_Portal.png",".png","176.61","12/9/2025 1:13:36 PM"
"docs\Product Integration Documentation\Teamcenter Integration for Power BI software\010_Pre-requisites\000_Prepare Pipeline Inputs\Security_group_access.png","Security_group_access.png",".png","39.86","12/9/2025 1:13:36 PM"
"docs\Product Integration Documentation\Teamcenter Integration for Power BI software\010_Pre-requisites\000_Prepare Pipeline Inputs\Select_Application.png","Select_Application.png",".png","69.8","12/9/2025 1:13:36 PM"
"docs\Product Integration Documentation\Teamcenter Integration for Power BI software\010_Pre-requisites\000_Prepare Pipeline Inputs\Select_Enterprise_application.png","Select_Enterprise_application.png",".png","79.57","12/9/2025 1:13:36 PM"
"docs\Product Integration Documentation\Teamcenter Integration for Power BI software\010_Pre-requisites\000_Prepare Pipeline Inputs\ServiceNow_ticket-Admin_consent.png","ServiceNow_ticket-Admin_consent.png",".png","36.14","12/9/2025 1:13:36 PM"
"docs\Product Integration Documentation\Teamcenter Integration for Power BI software\010_Pre-requisites\000_Prepare Pipeline Inputs\Steps_to_add_users_groups.png","Steps_to_add_users_groups.png",".png","62.51","12/9/2025 1:13:36 PM"
"docs\Product Integration Documentation\Teamcenter Integration for Power BI software\010_Pre-requisites\000_Prepare Pipeline Inputs\Tenant_settings.png","Tenant_settings.png",".png","100.56","12/9/2025 1:13:36 PM"
"docs\Product Integration Documentation\Teamcenter Integration for Power BI software\010_Pre-requisites\010_Steps for CApS team\Ansible_inputs.png","Ansible_inputs.png",".png","16.69","12/9/2025 1:13:36 PM"
"docs\Product Integration Documentation\Teamcenter Integration for Power BI software\010_Pre-requisites\010_Steps for CApS team\Input for pipeline execution.md","Input for pipeline execution.md",".md","0.99","1/20/2026 5:40:21 PM"
"docs\Product Integration Documentation\Teamcenter Integration for Power BI software\020_Post Deployment configurations\010_Configuring Preference to TcX\Preference_config.png","Preference_config.png",".png","83.92","12/9/2025 1:13:36 PM"
